image_name,fused_text
760.jpeg,"- OCR_TEXT: WHEN SOMEONE SAYS : MAI LESBIAN HU
- IMAGE_DESCRIPTION: A man with glasses and a white shirt is looking off into the distance.
- TARGET_GROUP: The image does not contain any explicit content that would require moderation.
- INTENT: Neutral
- EXPLANATION: The image is a meme that humorously depicts a reaction to someone saying ""I am a lesbian."" The text at the bottom of the image is a play on words, suggesting that the person is asking, ""What kind of woman is she?"" The image is intended to be humorous and not intended to be harmful or offensive."
679.jpg,"- OCR_TEXT: Gay bheem boobasaheb
- IMAGE_DESCRIPTION: A photograph of a mountainous landscape with a large rock structure in the center.
- TARGET_GROUP: None
- INTENT: Hateful
- EXPLANATION: The text ""Gay bheem boobasaheb"" is offensive and derogatory, targeting a specific group of people."
138.jpg,"AB YE HIJRE HAR JAGAH GHUS RAHE HAIN, KYA BACHA HAI SAMAJ MEIN?"
596.jpg,"- OCR_TEXT
- IMAGE_DESCRIPTION
- TARGET_GROUP (if any)
- INTENT (neutral)
- EXPLANATION"
568.jpg,"- OCR_TEXT: वो कहते है ना PRIDE MONTH बस एक नौटंकी है सही कहते है
- IMAGE_DESCRIPTION: The image contains text in both English and Hindi, with a black background.
- TARGET_GROUP: The image does not appear to be targeted towards any specific group.
- INTENT: The intent of the image is to convey a message or statement, but it is not clear what the message is.
- EXPLANATION: The text in the image is in Hindi and English, and it appears to be a statement or message. The text is not clear and it is difficult to determine the intent or purpose of the image."
767.jpg,"- OCR_TEXT: WHEN SOME ONE SAYS I'M TRANSGENDER
- IMAGE_DESCRIPTION: A meme featuring a character from a Hindu epic, with text in Hindi and English.
- TARGET_GROUP: Neutral
- INTENT: Neutral
- EXPLANATION: The image is a meme with a neutral intent, as it is a humorous representation of a character from a Hindu epic."
394.jpg,"- OCR_TEXT: वो कहते है ना समलैंगिकता एक बीमारी है सही कहते है
- IMAGE_DESCRIPTION: The image contains text in Hindi, which is not clear and appears to be a mix of words and symbols.
- TARGET_GROUP: The image does not contain any explicit content that would require content moderation.
- INTENT: The intent of the image is unclear and cannot be determined.
- EXPLANATION: The image contains text in Hindi, which is not clear and appears to be a mix of words and symbols."
687.jpg,"- OCR_TEXT: JAB KOI CHAKKA ROAD PE DIKHE
- IMAGE_DESCRIPTION: A meme with a cartoon character and text in Hindi.
- TARGET_GROUP: neutral
- INTENT: neutral
- EXPLANATION: The image is a meme with a neutral intent, as it is a humorous representation of a conversation between two characters."
739.jpg,"- OCR_TEXT: ""Tum sab meethe ho, You guys are really sweet, Tera baap meetha sale, sukriya""
- IMAGE_DESCRIPTION: A four-panel comic with a character speaking to a crowd, saying ""You guys are really sweet"" and receiving a response of ""Tera baap meetha sale"" and ""sukriya"".
- TARGET_GROUP: The comic is likely intended for a general audience, so there is no specific target group.
- INTENT: The comic is neutral and does not contain any hateful or offensive content.
- EXPLANATION: The comic is a light-hearted, humorous take on a situation where a character is being complimented by a crowd."
631.jpeg,"- OCR_TEXT
- IMAGE_DESCRIPTION
- TARGET_GROUP (if any)
- INTENT (hateful / offensive / neutral)
- EXPLANATION"
290.jpg,"- OCR_TEXT: छछक्का हो; लो इन्हें पहन लो
- IMAGE_DESCRIPTION: The image shows two men holding colorful bracelets, with text in Hindi that translates to ""Let's take them all"" and ""Let's take them all.""
- TARGET_GROUP: neutral
- INTENT: neutral
- EXPLANATION: The image is a meme with a neutral intent, as it is a humorous representation of a scene from a Bollywood movie."
148.jpeg,"- OCR_TEXT
- IMAGE_DESCRIPTION
- TARGET_GROUP (if any)
- INTENT (neutral)
- EXPLANATION"
387.jpeg,"- OCR_TEXT: JAB MAHILA MITRA KAHE - I CLEBRATE PRIDE MONTH ME AE PAGAL AURAT
- IMAGE_DESCRIPTION: A meme with a man in a yellow shirt, making a gesture with his hand and text in the background.
- TARGET_GROUP: neutral
- INTENT: neutral
- EXPLANATION: The image is a meme with a neutral intent, as it is a humorous representation of a phrase."
616.jpg,"- OCR_TEXT: ""main hoon chakka, main asi chakka, main hoon mazak hoon, baacho main chakko ka rani hoon, Shantaro mere chakko""
- IMAGE_DESCRIPTION: The image contains a mix of text in different fonts and colors, with some phrases repeated. The text appears to be a mix of Hindi and English, and it seems to be a collection of phrases or quotes.
- TARGET_GROUP: The content is neutral and does not contain any explicit or offensive language.
- INTENT: Neutral
- EXPLANATION: The image contains a mix of text in different fonts and colors, with some phrases repeated. The text appears to be a collection of phrases or quotes, and there is no explicit or offensive content."
711.jpg,"- OCR_TEXT: Mere dost ko beard nahi aati Kyuki wo chakka hai my Lord
- IMAGE_DESCRIPTION: The image shows a scene from a movie where a man is addressing a crowd, and there is a caption in the middle that reads ""Mere dost ko beard nahi aati Kyuki wo chakka hai my Lord"".
- TARGET_GROUP: The image is not suitable for children due to the presence of adult language and content.
- INTENT: Offensive
- EXPLANATION: The image contains offensive language and content, which is not appropriate for all audiences."
112.jpg,"OCR_TEXT: bhagwan boyfriend nahi de sakte toh lesbian hi bna do
IMAGE_DESCRIPTION: The image contains a tweet by Ankita, mentioning a situation where a boyfriend is not available, and it is implied that the person is a lesbian.
TARGET_GROUP: The tweet is likely targeted towards a specific audience, possibly those who identify as LGBTQ+ or those who are interested in the topic of relationships and sexuality.
INTENT: Hateful
EXPLANATION: The tweet contains a derogatory and offensive statement about a boyfriend not being available and implying that the person is a lesbian. This content is likely intended to be offensive and hurtful to those who identify as LGBTQ+ or those who are interested in the topic of relationships and sexuality."
65.jpeg,"- OCR_TEXT: INDIAN POLICE MAI LGBT SUPPORTER HU
- IMAGE_DESCRIPTION: A scene depicting a police officer chasing a person, possibly a LGBT supporter, in a snowy environment.
- TARGET_GROUP: LGBT
- INTENT: Hateful
- EXPLANATION: The image depicts a situation involving a police officer chasing a person, which could be interpreted as a form of harassment or discrimination against the person's identity."
95.jpg,"- OCR_TEXT
- IMAGE_DESCRIPTION
- TARGET_GROUP (if any)
- INTENT (neutral)
- EXPLANATION"
298.jpg,"OCR_TEXT: Hardik Pandya is blessed with a baby boy.
IMAGE_DESCRIPTION: A person dressed in traditional Indian attire, holding a tray with flowers, standing in front of a crowd.
TARGET_GROUP: The image is likely intended for a humorous or light-hearted purpose, as it is a meme.
INTENT: Neutral
EXPLANATION: The image is a meme, and the content is not intended to be offensive or hateful."
467.jpg,- OCR_TEXT: Aee Chakka hai kya ??
27.jpg,"- OCR_TEXT: WHEN I SEE A GAY COUPLE Sabse pehle isko samapt karenge!
- IMAGE_DESCRIPTION: The image shows a meme with a character from a Hindu epic, likely Rama, from the Ramayana, looking concerned and saying, ""When I see a gay couple, I will immediately become averse.""
- TARGET_GROUP: Hateful
- INTENT: Hateful
- EXPLANATION: The meme is offensive and promotes negative stereotypes about gay couples."
769.jpeg,"- OCR_TEXT: YE GAY LOG SOCIETY KE LIYE THREAT HAIN, SACH ME DIKKAT HAI YE.
- IMAGE_DESCRIPTION: A large group of people are marching in a parade, holding rainbow flags and signs. The text in the image is in a language that appears to be Turkish.
- TARGET_GROUP: The image contains hate speech and is therefore inappropriate for public display.
- INTENT: Hateful
- EXPLANATION: The text in the image is in Turkish and contains hate speech against the LGBTQ+ community. It is inappropriate for public display and should not be shared or distributed."
740.jpg,"- OCR_TEXT: JAB KOI TRANSGENDER RIGHTS PE BOLE
- IMAGE_DESCRIPTION: The image features a meme with a black and white photograph of Mahatma Gandhi, who is known for his pacifist and nonviolent approach. The text in the image is in Hindi and translates to ""Only the truth can be the truth.""
- TARGET_GROUP: The image is not targeted towards any specific group, but it may be used to promote a message related to equality and justice.
- INTENT: The intent of the image is to promote a message of equality and justice, and it is not hateful or offensive."
550.jpg,"- OCR_TEXT: ""BTS ALWAYS HIJRA carlay viral""
- IMAGE_DESCRIPTION: ""A group of people, possibly children, are gathered together, with one person wearing a hijab. The text overlay reads 'BTS ALWAYS HIJRA carlay viral'.""
- TARGET_GROUP: ""Children""
- INTENT: Neutral
- EXPLANATION: The image appears to be a casual, possibly viral video featuring a group of children, with the text overlay suggesting a humorous or lighthearted tone."
791.jpg,"- OCR_TEXT: जब कोई कहता है कि सिरी ट्रांसजेंडर को छक्का मत बोलो
- IMAGE_DESCRIPTION: A dog with a sad expression, captioned with text in Hindi.
- TARGET_GROUP: Neutral
- INTENT: Neutral
- EXPLANATION: The image is a meme with a sad dog and text in Hindi, which is not harmful or offensive."
283.jpg,"- OCR_TEXT: BournVita BornMeetha
- IMAGE_DESCRIPTION: A meme comparing two products, BournVita and BornMeetha, with a picture of a person in the background.
- TARGET_GROUP: The image is not targeted at any specific group.
- INTENT: The intent of the image is to be humorous and light-hearted, with no harmful or offensive content.
- EXPLANATION: The image is a meme that plays on the names of two products, BournVita and BornMeetha, and the comparison of their nutritional content."
420.jpg,"- OCR_TEXT: BHAAGO BC CHAKKA AAYA
- IMAGE_DESCRIPTION: The image contains a text that appears to be a meme or a joke, but it is not clear what the text means or the context in which it is being used.
- TARGET_GROUP: The image does not contain any explicit content that would indicate any targeted group.
- INTENT: The intent of the image is to be humorous and entertaining, but it is not clear what the specific intent is.
- EXPLANATION: The image is a meme or a joke, but it is not clear what the specific intent is or what the context is."
282.jpg,"- OCR_TEXT: India is the first country to give transgender third gender status.
- IMAGE_DESCRIPTION: Two women in traditional Indian sarees on a beach.
- TARGET_GROUP: The image does not contain any targeted groups.
- INTENT: Neutral
- EXPLANATION: The image is a neutral representation of two women in traditional Indian attire on a beach."
64.jpg,"- OCR_TEXT: सेम सेक्स पर बहस, लड़का बोला, मैं लेस्बियन हुं!
- IMAGE_DESCRIPTION: A group of people, including a man and a woman, are standing outside a building. The woman is holding a microphone and appears to be speaking to the man. There is text in the image that translates to ""I speak about sex, girls talk, I'm a lesbian.""
- TARGET_GROUP: The image does not contain any explicit or offensive content. The text is in a language that is not English, so it is not clear whether it is intended for a specific audience or not.
- INTENT: Neutral
- EXPLANATION: The image appears to be a news or reporting segment, and the text is in a language that is not English. The content is not intended to be offensive or hateful, but rather to report on a topic."
525.jpg,"- OCR_TEXT: INDIAN POLICE MAI TRANSGENDER HU
- IMAGE_DESCRIPTION: A meme featuring a police officer chasing a person, with text overlaying the image.
- TARGET_GROUP: The image is not suitable for any target group.
- INTENT: Hateful
- EXPLANATION: The image contains offensive and discriminatory content, which is not appropriate for any target group."
